akaisho [['63.2', '0.0'], ['0.00', '0.00']]
Moistyy-_- [['8.2', '0.0'], ['7.00', '0.00']]
uranusbluesz [['79.7', '4.4'], ['7.89', '0.00']]
Virgordo [['28.3', '14.8'], ['8.61', '9.13']]
Tcri13 [['18.5', '0.0'], ['7.75', '0.00']]
Loxro [['44.6', '0.0'], ['7.13', '0.00']]
ZaMinion [['17.5', '2.1'], ['8.38', '9.50']]
LoliDragonforce [['2.4', '0.0'], ['5.50', '0.00']]
joeldubbleu [['69.7', '19.4'], ['7.63', '7.67']]
S3Z10N5 [['57.4', '0.0'], ['8.03', '0.00']]
Lanit12 [['74.0', '1.8'], ['6.77', '9.00']]
MadAnimeWatcher [['37.0', '1.1'], ['7.11', '7.00']]
Midoriano [['143.6', '75.7'], ['7.69', '8.00']]
Angelxlol [['62.3', '0.0'], ['8.68', '0.00']]
rubeneg [['42.0', '0.6'], ['7.89', '8.00']]
Luc36 [['53.7', '16.5'], ['8.04', '6.95']]
The_Outsiders [['126.1', '31.2'], ['8.17', '8.13']]
jamelhaynes [['0.0', '0.0'], ['0.00', '0.00']]
dxnxhue [['34.9', '0.0'], ['9.02', '0.00']]
drewski_ [['41.8', '2.9'], ['8.30', '9.00']]
PeterGridfin [['40.0', '11.8'], ['0.00', '10.00']]
Jonads_ [['75.1', '6.3'], ['7.20', '7.56']]
bru2n69 [['4.6', '0.0'], ['8.16', '0.00']]
themaster__ [['38.7', '17.1'], ['7.53', '7.59']]
tumas_ [['17.6', '0.0'], ['8.75', '0.00']]
Chillipeppers98 [['17.4', '0.3'], ['8.50', '0.00']]
ActionThief [['45.4', '31.9'], ['8.19', '8.23']]
Caciencia [['88.2', '21.4'], ['10.00', '0.00']]
Remides_Arden [['44.8', '13.2'], ['7.98', '8.00']]
pedrinsqi [['27.9', '2.8'], ['7.80', '8.25']]
AlchemYkal [['68.7', '6.3'], ['7.83', '8.45']]
RRavenoff [['47.0', '0.0'], ['7.53', '0.00']]
Ert110 [['67.9', '0.0'], ['0.00', '0.00']]
Sarib_baig [['10.4', '0.0'], ['0.00', '0.00']]
NeighborChika [['52.8', '13.0'], ['8.26', '9.75']]
SerguiSenpai [['143.5', '15.0'], ['8.11', '8.65']]
Lowkey_Lonely [['12.4', '0.9'], ['8.25', '8.00']]
camgirls [['9.5', '0.0'], ['6.23', '0.00']]
MrMarincas [['9.4', '0.0'], ['8.80', '0.00']]
MrRedNemesis [['62.5', '49.7'], ['7.48', '7.93']]
D4fo [['101.3', '13.4'], ['7.63', '7.79']]
Kikomori [['34.9', '0.0'], ['7.85', '0.00']]
Byakootora [['93.1', '0.0'], ['8.66', '0.00']]
Germangonz [['36.3', '0.0'], ['8.18', '0.00']]
rummikab [['66.3', '17.8'], ['7.87', '8.40']]
dr_yazoody12 [['141.4', '1.1'], ['8.13', '6.25']]
NetherHippoDude [['86.1', '1.8'], ['0.00', '0.00']]
ShadowPauldy [['214.9', '0.0'], ['10.00', '0.00']]
Penumbroso [['49.4', '12.2'], ['7.77', '8.10']]
Matix [['50.0', '31.1'], ['8.56', '8.32']]
Naatsantos [['0.0', '0.0'], ['0.00', '0.00']]
ADR01018 [['22.4', '8.5'], ['7.67', '8.67']]
Prato1958 [['21.4', '0.0'], ['7.63', '0.00']]
Fulgerash [['13.5', '1.6'], ['8.83', '0.00']]
Akihap [['57.3', '0.0'], ['7.75', '9.33']]
Gavrjl [['39.5', '4.9'], ['7.54', '9.20']]
Selmy-chan [['25.7', '0.0'], ['8.00', '0.00']]
Yugi-light [['80.9', '0.0'], ['6.76', '0.00']]
S3V3RIT [['63.4', '0.0'], ['6.95', '0.00']]
kyokooooo [['7.2', '0.0'], ['8.75', '0.00']]
mirraaa [['40.8', '6.8'], ['7.93', '8.86']]
qebu [['14.1', '0.0'], ['7.52', '0.00']]
rvss_w [['31.3', '0.0'], ['9.50', '0.00']]
KoyomiAnime [['40.5', '0.0'], ['8.60', '0.00']]
kraigg- [['16.3', '0.1'], ['9.33', '0.00']]
LanaLucevich [['10.9', '1.7'], ['7.86', '9.00']]
jibbon76 [['29.9', '1.6'], ['7.29', '0.00']]
Trevonis [['187.6', '94.0'], ['5.81', '6.75']]
Resire [['37.7', '0.0'], ['6.23', '0.00']]
Taitanium [['0.0', '0.0'], ['7.00', '0.00']]
Alon9807 [['38.3', '9.7'], ['7.30', '8.00']]
tappdancing786 [['31.8', '13.6'], ['6.30', '8.17']]
Ben2104 [['66.7', '52.2'], ['6.96', '7.37']]
xKuribohAragami [['106.6', '5.1'], ['8.15', '8.42']]
grimfate [['80.9', '1.3'], ['7.66', '8.00']]
AbdullaAli5 [['91.0', '5.5'], ['7.65', '0.00']]
AgroT [['271.8', '67.2'], ['5.22', '6.49']]
Kanshikan [['58.9', '35.9'], ['6.04', '6.77']]
Luumikki [['43.0', '0.0'], ['7.24', '0.00']]
klowisna [['22.7', '0.0'], ['6.30', '7.45']]
Drojimous [['25.0', '1.6'], ['7.88', '0.00']]
JeffJeffGames [['1.3', '0.0'], ['0.00', '0.00']]
Notoriious [['1.9', '0.0'], ['8.20', '0.00']]
epicboideepubhai [['18.4', '0.0'], ['8.74', '0.00']]
abi952 [['0.0', '0.0'], ['0.00', '0.00']]
dylan77x [['46.6', '0.0'], ['7.84', '0.00']]
milkboxx [['25.1', '0.0'], ['7.24', '0.00']]
cxrln [['5.5', '0.6'], ['9.00', '0.00']]
King_Muhammet [['146.3', '0.0'], ['8.70', '0.00']]
Fofo13az [['26.3', '1.3'], ['9.07', '0.00']]
talal_3mk [['44.8', '0.1'], ['7.50', '0.00']]
bernardooo [['57.7', '14.4'], ['7.63', '7.87']]
BlurrCORE [['22.0', '0.0'], ['0.00', '0.00']]
xuliass [['81.2', '6.6'], ['7.66', '8.65']]
cn6 [['39.7', '1.0'], ['8.12', '8.00']]
Sekai_ThanatosS [['107.2', '1.7'], ['5.85', '8.33']]
shipper_13 [['37.4', '5.9'], ['6.95', '7.86']]
swikindd [['45.2', '4.5'], ['9.31', '8.67']]
greisi_chan_ [['7.7', '0.0'], ['8.22', '0.00']]
Miru_chin [['69.3', '0.0'], ['8.04', '0.00']]
Arl3y [['6.0', '0.1'], ['7.89', '0.00']]
tlucy22 [['41.3', '0.2'], ['10.00', '0.00']]
joselescano [['20.1', '2.6'], ['8.28', '10.00']]
Monkey_D_Luffy_7 [['79.9', '0.0'], ['8.09', '0.00']]
Masterking2000 [['120.1', '0.0'], ['7.51', '0.00']]
TeooD [['21.3', '1.2'], ['7.67', '8.80']]
MadMearl [['32.0', '0.0'], ['7.87', '0.00']]
Avidus [['42.9', '0.0'], ['0.00', '0.00']]
Yuzu-cchi [['54.5', '2.3'], ['7.82', '6.00']]
AnaSofia18 [['39.6', '8.8'], ['7.48', '7.50']]
MrNed [['25.3', '0.0'], ['9.41', '0.00']]
Efte8123 [['110.8', '0.0'], ['6.91', '0.00']]
Profaneprayer [['48.0', '6.6'], ['7.05', '8.00']]
Evakarinami_55 [['26.1', '6.1'], ['8.83', '8.60']]
Aniotic [['63.2', '16.9'], ['6.69', '6.73']]
Bogdan04 [['0.0', '0.0'], ['10.00', '0.00']]
honeygom [['30.9', '0.0'], ['8.75', '0.00']]
From100 [['33.8', '0.0'], ['6.89', '0.00']]
2PunchPower [['70.8', '0.4'], ['7.84', '0.00']]
Iamj2005 [['7.0', '0.5'], ['8.14', '8.00']]
Normyee [['76.8', '7.6'], ['6.21', '6.43']]
CasualCasual [['202.9', '8.6'], ['7.06', '0.00']]
Maluice [['34.1', '0.0'], ['6.59', '8.50']]
rn362607 [['4.3', '0.0'], ['8.55', '0.00']]
Diegocastillo258 [['46.0', '0.0'], ['8.22', '0.00']]
MrCubics [['41.8', '14.1'], ['7.63', '8.25']]
KrisTn [['29.2', '0.0'], ['6.89', '0.00']]
zNaja [['39.3', '0.8'], ['8.79', '0.00']]
UltimatMax [['70.4', '0.0'], ['9.34', '0.00']]
ShadowKnightAbhi [['75.2', '4.9'], ['6.69', '7.29']]
SM_Shaan601 [['7.3', '0.0'], ['8.24', '0.00']]
AJBASH [['18.9', '0.0'], ['9.50', '0.00']]
NVGAT [['60.8', '15.2'], ['7.38', '7.50']]
Sugg2000 [['19.2', '0.9'], ['7.47', '7.17']]
zebstain [['4.8', '0.0'], ['8.12', '0.00']]
leg2204 [['40.4', '0.0'], ['8.32', '0.00']]
Alexh25 [['47.2', '0.0'], ['7.32', '0.00']]
Modified-X [['86.5', '14.9'], ['8.20', '8.73']]
prijebanec [['10.4', '0.0'], ['8.28', '0.00']]
GimmieYourUWUs [['21.7', '1.9'], ['7.81', '8.67']]
NoodleGalaxy [['27.4', '5.3'], ['7.06', '7.31']]
OdwracaczDC10 [['26.5', '1.6'], ['8.24', '10.00']]
IronManmark25 [['31.7', '0.0'], ['9.71', '0.00']]
hammad0497 [['65.1', '5.0'], ['8.18', '8.08']]
vxtty [['94.6', '0.0'], ['8.16', '0.00']]
LilyLayced [['19.9', '1.1'], ['7.44', '9.50']]
_uzumakiakane_ [['32.1', '0.6'], ['7.83', '8.00']]
Matut0 [['16.5', '3.4'], ['7.77', '7.83']]
toasty_bunno [['47.5', '0.4'], ['7.74', '9.00']]
xDMasloxD [['19.9', '0.0'], ['7.97', '0.00']]
Tcc_ow [['82.1', '1.8'], ['6.78', '0.00']]
Bakbar [['17.7', '0.0'], ['8.90', '0.00']]
azzi_ [['42.4', '0.0'], ['7.66', '0.00']]
Tykers [['51.5', '1.0'], ['9.96', '10.00']]
Dub-Man [['0.0', '0.0'], ['7.18', '0.00']]
Solt_dark [['0.0', '0.0'], ['7.47', '0.00']]
Amaltea [['2.7', '0.0'], ['9.00', '0.00']]
Meko_oyashi [['33.4', '0.0'], ['8.49', '0.00']]
fakejuri123 [['156.7', '17.8'], ['0.00', '0.00']]
_Deivii [['28.2', '0.0'], ['7.95', '0.00']]
jstolts [['23.5', '0.0'], ['8.80', '0.00']]
Arkticky [['38.1', '5.6'], ['1.00', '0.00']]
misakiayuzawaxx [['52.4', '2.7'], ['7.03', '9.00']]
Ubzer [['29.4', '0.0'], ['8.74', '0.00']]
-_Yunata_- [['14.7', '0.3'], ['8.89', '0.00']]
MrSecret35 [['66.2', '0.0'], ['7.54', '0.00']]
Parzel58 [['18.2', '0.0'], ['9.67', '0.00']]
Bobaliciosa [['101.7', '18.2'], ['7.47', '7.65']]
starfarts [['76.1', '0.0'], ['6.47', '0.00']]
Abruchan [['47.8', '1.6'], ['7.00', '4.67']]
sofimsc [['28.1', '3.6'], ['7.67', '8.80']]
Pepper_Thief [['95.9', '18.5'], ['8.44', '8.16']]
Mikaliaju [['75.4', '6.1'], ['8.49', '9.00']]
EyadOmar [['62.9', '0.0'], ['7.61', '0.00']]
Fairy_Platinum [['55.5', '4.7'], ['6.86', '6.92']]
Aracnote [['73.6', '0.0'], ['8.23', '0.00']]
valid5 [['0.0', '0.0'], ['6.00', '0.00']]
Windowless [['1.6', '0.0'], ['0.00', '0.00']]
TasukiMuwi [['52.8', '0.0'], ['7.97', '0.00']]
Nertaku [['35.6', '18.4'], ['7.54', '7.63']]
Firefanzzzzz [['22.7', '0.1'], ['7.34', '0.00']]
I_am_nemo [['1.2', '0.3'], ['9.50', '10.00']]
HinataNr1Fan [['19.3', '0.0'], ['7.47', '0.00']]
Thenopeninja [['0.0', '0.0'], ['0.00', '0.00']]
retiredpig [['50.1', '17.9'], ['0.00', '0.00']]
DeV01d [['67.4', '19.2'], ['6.25', '6.19']]
V1ni [['32.5', '8.3'], ['7.43', '8.00']]
deividmor [['51.4', '4.3'], ['7.39', '8.17']]
GodShyqo [['73.4', '0.5'], ['8.35', '10.00']]
j05u3 [['38.4', '0.2'], ['7.42', '0.00']]
66sae [['0.4', '0.0'], ['8.00', '0.00']]
Satyam__1 [['0.3', '0.0'], ['10.00', '0.00']]
Emandubs [['64.2', '17.4'], ['8.71', '9.92']]
Tymoxik [['22.8', '0.0'], ['0.00', '0.00']]
LifeIsntDaijoubu [['17.5', '8.0'], ['8.87', '9.86']]
GrifBrown [['27.6', '70.7'], ['8.06', '7.77']]
ganbareganbare [['35.3', '4.1'], ['8.33', '8.67']]
mo1245 [['50.3', '0.9'], ['7.22', '8.50']]
ZoteTheFearless [['67.3', '9.7'], ['7.94', '9.71']]
Psychronya [['54.0', '0.0'], ['7.43', '0.00']]
Bombenprank [['22.9', '2.6'], ['7.74', '8.50']]
hbpenciil [['17.3', '1.4'], ['7.66', '7.22']]
LaggyGosu [['95.4', '5.9'], ['6.66', '7.69']]
Rablocks69 [['85.9', '10.5'], ['7.18', '8.00']]
ItsSerpent [['28.7', '12.5'], ['6.92', '6.81']]
insult [['16.5', '0.1'], ['7.65', '0.00']]
TheGodSpiceRep [['7.1', '2.1'], ['7.14', '6.50']]
Gustavph [['18.4', '2.1'], ['8.48', '9.00']]
XavierMont64 [['69.1', '11.2'], ['5.55', '6.60']]
sommeguy [['13.6', '31.5'], ['6.88', '7.47']]
perofrki [['0.0', '0.0'], ['0.00', '0.00']]
Grenache [['68.4', '838,860.8'], ['6.13', '0.00']]
kuiieto [['36.7', '1.0'], ['7.19', '8.67']]
Darren_2004 [['77.8', '12.8'], ['6.29', '7.56']]
Kingfirefish [['89.9', '0.0'], ['6.90', '0.00']]
MoFarah123 [['6.0', '0.0'], ['9.90', '10.00']]
rrKoro [['26.4', '4.3'], ['7.38', '8.43']]
Dudeitude98 [['18.7', '0.0'], ['8.66', '0.00']]
ShadowScorpion [['36.4', '1.6'], ['8.18', '0.00']]
AceTheMan [['106.1', '15.1'], ['8.56', '8.83']]
penthestylo [['8.8', '0.0'], ['8.11', '0.00']]
Naves-Animes1 [['30.6', '0.0'], ['8.81', '0.00']]
IagoSanchez1322 [['79.4', '2.5'], ['6.16', '7.41']]
AgentSix6 [['66.7', '8.1'], ['9.50', '9.86']]
Rasen_BR [['75.6', '9.3'], ['7.21', '9.30']]
cheezygutz [['78.3', '0.0'], ['0.00', '0.00']]
ItsPluxono [['35.7', '0.0'], ['8.27', '0.00']]
hexdc [['32.3', '1.1'], ['6.78', '7.00']]
RayArena2856 [['10.3', '0.0'], ['0.00', '0.00']]
ishiyama_yumi [['42.3', '6.2'], ['7.91', '0.00']]
mobius28 [['32.4', '24.5'], ['8.15', '8.40']]
MLGstefan1 [['94.3', '0.3'], ['7.20', '0.00']]
blackbeardlol [['21.2', '0.0'], ['8.00', '0.00']]
Frenky_ [['85.0', '9.2'], ['8.06', '9.48']]
Syoh [['90.0', '1.2'], ['8.22', '9.00']]
ShonennBuzz [['67.7', '0.0'], ['7.83', '0.00']]
itay_guthi [['7.7', '0.0'], ['8.82', '0.00']]
uselessAraragi [['104.1', '27.6'], ['6.89', '7.87']]
Scotttaylor123 [['12.7', '0.0'], ['8.45', '0.00']]
DoggoDaily [['16.6', '0.1'], ['7.92', '8.67']]
Kapota [['58.6', '26.5'], ['6.27', '7.92']]
Renton23 [['74.1', '0.0'], ['9.71', '0.00']]
JosephSmileGG [['35.1', '2.8'], ['0.00', '0.00']]
SecondSON282 [['106.6', '12.0'], ['7.59', '9.33']]
MnoZix [['55.2', '20.3'], ['7.91', '9.00']]
KingBaller06 [['75.1', '1.9'], ['8.15', '7.00']]
Solene3177 [['41.1', '4.3'], ['7.63', '8.50']]
viruzx0 [['1.1', '0.9'], ['8.00', '0.00']]
cursxd [['16.7', '2.6'], ['6.71', '0.00']]
NachoN2 [['5.4', '0.0'], ['0.00', '0.00']]
Yamaneko9 [['17.3', '1.7'], ['7.65', '0.00']]
dirceu_f [['48.9', '5.8'], ['4.79', '0.00']]
SouthRzVa [['149.3', '6.3'], ['6.10', '6.79']]
Zakarst [['28.0', '0.0'], ['7.56', '0.00']]
aerinsz [['22.8', '2.2'], ['6.88', '8.00']]
Theycallmemrsnoo [['7.6', '5.2'], ['8.67', '8.50']]
notaweebguyschil [['8.0', '0.6'], ['6.51', '9.00']]
Secresa [['63.4', '0.0'], ['7.18', '0.00']]
TWCX [['41.3', '11.9'], ['6.24', '8.00']]
politeramen [['11.2', '12.4'], ['8.68', '9.33']]
xlbluefish [['12.6', '0.0'], ['7.49', '0.00']]
Ner_di [['3.7', '0.0'], ['8.50', '0.00']]
Koniacz [['1.4', '0.0'], ['8.00', '0.00']]
Brenyo [['25.4', '0.0'], ['8.05', '0.00']]
Nivde [['69.3', '0.0'], ['7.88', '0.00']]
coviliks [['3.8', '0.0'], ['10.00', '0.00']]
yuugojo [['33.5', '3.1'], ['6.86', '8.88']]
malikt1231 [['10.2', '0.0'], ['9.50', '0.00']]
Irllyhateschool [['17.3', '1.1'], ['7.86', '9.00']]
IceKing_Joker [['62.5', '1.1'], ['7.91', '10.00']]
seismicreaver [['38.2', '4.8'], ['7.21', '9.00']]
Youngkid [['42.9', '6.7'], ['7.98', '9.60']]
HuseyinAtacan [['55.9', '0.4'], ['7.03', '10.00']]
Kyasharin17 [['14.7', '0.0'], ['0.00', '0.00']]
Andu1923 [['152.6', '32.7'], ['6.64', '8.00']]
huckmen444 [['31.2', '0.0'], ['6.39', '10.00']]
coolguy87 [['85.5', '5.6'], ['5.90', '0.00']]
svartkatt [['26.8', '5.7'], ['7.05', '9.67']]
PopsOtaku [['32.9', '0.0'], ['7.07', '0.00']]
ultraschatten [['15.9', '0.0'], ['7.95', '0.00']]
Denni02 [['38.4', '2.0'], ['0.00', '0.00']]
kawairiven [['0.4', '0.0'], ['7.25', '0.00']]
svasofia [['16.3', '0.0'], ['7.85', '0.00']]
Sorewadokana [['47.0', '0.0'], ['6.65', '0.00']]
Legend-Loading [['3.7', '14.6'], ['7.50', '8.33']]
Tysse [['23.7', '0.0'], ['0.00', '0.00']]
EgirlSenpai [['27.9', '0.0'], ['7.97', '0.00']]
SuicideForAnime [['121.3', '5.5'], ['7.04', '10.00']]
Zeus12903 [['41.6', '0.0'], ['7.04', '0.00']]
Bigpet [['37.5', '0.3'], ['6.92', '0.00']]
idiosyncratical [['63.4', '8.7'], ['7.48', '9.10']]
Dreamxer [['45.6', '5.2'], ['5.16', '7.33']]
Jerryyyz [['86.1', '4.5'], ['7.85', '9.50']]
Xionicut [['24.6', '0.7'], ['5.97', '0.00']]
HajimeVoldigoad0 [['58.4', '5.9'], ['7.46', '8.62']]
Leli_ [['38.4', '0.0'], ['7.30', '0.00']]
banerjee_tisha [['49.9', '4.1'], ['7.31', '9.50']]
yetermkkabulet_0 [['0.0', '0.0'], ['9.14', '0.00']]
Fistige [['5.1', '0.0'], ['8.27', '0.00']]
diimon62 [['72.5', '0.0'], ['7.97', '8.80']]
Sa1tyBoi [['8.5', '2.9'], ['8.15', '8.60']]
Ribsyrupss [['35.9', '3.6'], ['7.30', '9.50']]
ami_11 [['21.6', '0.3'], ['8.40', '9.00']]
TheBasilCat [['42.7', '15.7'], ['8.24', '8.76']]
Ishaanloll [['36.0', '1.6'], ['8.25', '9.00']]
raiden118 [['23.7', '0.0'], ['7.17', '0.00']]
hotlunch363 [['15.6', '0.0'], ['7.61', '0.00']]
Yumikim [['72.6', '0.0'], ['9.44', '0.00']]
Antitalentt [['25.3', '5.6'], ['7.82', '9.50']]
Minpz [['20.4', '2.7'], ['7.39', '9.38']]
Rohith_Rohi [['97.6', '1.0'], ['7.37', '0.00']]
loganfilax [['20.7', '0.0'], ['0.00', '0.00']]
Ragui204 [['42.4', '1.3'], ['7.78', '9.50']]
Ha1tz [['30.0', '5.5'], ['6.53', '8.08']]
Seninero [['142.4', '0.0'], ['0.00', '0.00']]
I-lovefufu [['72.8', '0.2'], ['7.13', '0.00']]
stian267 [['33.1', '0.0'], ['7.91', '0.00']]
_volt [['63.3', '0.9'], ['5.31', '7.33']]
ItzFusionn [['28.8', '0.0'], ['7.15', '0.00']]
MetehanKaya [['19.3', '0.0'], ['7.40', '0.00']]
BigPatt [['71.5', '0.0'], ['7.37', '0.00']]
MOULINIER [['5.3', '0.0'], ['7.37', '0.00']]
Dep_Ression [['26.6', '0.0'], ['7.82', '0.00']]
luffybestboi [['18.2', '0.3'], ['7.78', '8.00']]
crystalkagune [['19.5', '1.6'], ['7.46', '9.00']]
Neopren [['52.4', '5.7'], ['7.18', '7.78']]
owen1s [['22.6', '20.4'], ['7.27', '8.07']]
EvilCSJ [['45.5', '2.3'], ['7.27', '8.00']]
RaiGiovanna [['75.4', '15.0'], ['8.06', '8.95']]
person1000 [['113.6', '53.6'], ['6.46', '7.60']]
GABRIELGANZAGA6 [['31.9', '0.2'], ['7.37', '8.00']]
Nawaff2001 [['141.9', '35.9'], ['7.11', '8.20']]
Aedupp [['47.9', '6.0'], ['5.57', '6.57']]
AckermanYoo [['2.6', '0.0'], ['9.29', '0.00']]
KYNG_TJ [['1.1', '0.0'], ['0.00', '0.00']]
TecGamer5 [['9.4', '0.0'], ['0.00', '0.00']]
ThaSalli [['9.1', '0.0'], ['6.58', '0.00']]
Plastichoneybee [['2.0', '0.0'], ['9.60', '0.00']]
AniVeek [['8.6', '0.0'], ['8.30', '0.00']]
bediarcchan [['17.1', '0.0'], ['8.70', '0.00']]
SHOGUNxRILIEN [['23.8', '0.0'], ['7.39', '0.00']]
Xian6910 [['32.5', '2.8'], ['7.80', '8.48']]
FlamingPheanix [['43.3', '0.0'], ['9.00', '0.00']]
MetallicTRex [['14.7', '5.2'], ['7.77', '0.00']]
Paisen01 [['95.5', '7.3'], ['6.24', '6.11']]
orborb [['65.8', '0.0'], ['7.76', '0.00']]
EyePatch86 [['31.1', '6.6'], ['8.52', '8.10']]
Banana75 [['66.6', '0.4'], ['7.45', '5.00']]
_Elena_ [['37.6', '7.6'], ['7.80', '10.00']]
curp [['17.5', '1.7'], ['7.51', '8.50']]
Potishe [['14.8', '5.6'], ['6.44', '6.74']]
qazwsxplmokntgv [['48.0', '10.0'], ['6.69', '6.65']]
VHamza [['11.7', '0.0'], ['8.21', '0.00']]
ThiccBoiBilly [['23.8', '0.2'], ['8.14', '0.00']]
Verko [['11.4', '0.0'], ['0.00', '0.00']]
ogjosho [['39.5', '0.0'], ['8.12', '0.00']]
Angel_G_R [['70.6', '3.4'], ['7.85', '8.33']]
KingSquid [['25.4', '0.0'], ['8.09', '0.00']]
d1stance [['5.4', '0.6'], ['8.65', '0.00']]
Shabeer [['40.8', '0.5'], ['8.46', '9.00']]
bebbunny [['32.4', '3.7'], ['7.42', '8.57']]
frostypudding [['5.2', '0.0'], ['0.00', '0.00']]
DRAWzsp [['66.8', '0.5'], ['7.59', '9.80']]
corey0_0 [['36.8', '0.6'], ['5.98', '0.00']]
Baltimoore_ [['19.4', '33.3'], ['7.05', '7.51']]
ThatOneOscar [['79.6', '0.3'], ['7.36', '0.00']]
wnick2000 [['38.0', '0.2'], ['8.29', '0.00']]
RandomPersonIMet [['136.9', '30.6'], ['7.04', '6.91']]
NebulousBlade [['7.8', '1.6'], ['8.78', '10.00']]
Setsugen-No-Ao [['68.2', '16.6'], ['6.89', '7.27']]
hsalgado21 [['87.0', '0.0'], ['0.00', '0.00']]
vane_ssa_22 [['5.8', '0.0'], ['9.20', '0.00']]
XLIV [['76.8', '8.9'], ['8.21', '8.29']]
JibJib5 [['26.6', '0.0'], ['8.00', '0.00']]
Meteorstr [['24.2', '2.9'], ['0.00', '0.00']]
butternut_420 [['20.5', '0.3'], ['7.71', '0.00']]
HOUHOUSER [['37.8', '9.4'], ['7.01', '7.42']]
WandererHD [['20.9', '0.1'], ['7.71', '0.00']]
miilkmaid [['29.7', '4.0'], ['0.00', '0.00']]
_joemama_ [['62.6', '0.9'], ['7.99', '8.00']]
jxshxxmxntxyx [['24.9', '0.0'], ['9.67', '0.00']]
xSanik [['57.8', '11.4'], ['6.09', '6.67']]
Firebreather1611 [['90.2', '23.9'], ['7.58', '7.60']]
OcOmet [['82.5', '1.8'], ['0.00', '0.00']]
Daiken19 [['43.6', '2.2'], ['8.14', '9.72']]
meaty_m8 [['63.8', '1.5'], ['7.91', '9.50']]
Kurokatsuki [['145.1', '15.7'], ['9.17', '7.68']]
Racter [['47.9', '14.2'], ['6.96', '8.19']]
DANE2125 [['12.8', '0.0'], ['7.60', '0.00']]
fajnykartonik [['22.5', '0.0'], ['8.58', '0.00']]
Pajce24 [['34.8', '0.0'], ['7.28', '0.00']]
swada [['4.9', '0.0'], ['7.48', '0.00']]
person_megs [['40.6', '4.0'], ['7.48', '8.33']]
Hangman07 [['21.9', '0.0'], ['8.46', '0.00']]
DRAGON2005 [['48.3', '0.0'], ['9.63', '0.00']]
Jens3112 [['11.1', '0.0'], ['10.00', '0.00']]
WetTowel420 [['15.8', '3.3'], ['7.81', '9.00']]
mariusss15 [['3.1', '0.2'], ['8.80', '10.00']]
Strassenkoeterin [['2.9', '0.4'], ['8.73', '0.00']]
onikonik [['8.0', '8.2'], ['10.00', '0.00']]
AlexV12 [['63.7', '0.0'], ['6.67', '0.00']]
ElReyDeVoxer [['48.7', '2.0'], ['7.40', '8.25']]
Tysontran912 [['139.0', '0.0'], ['7.70', '0.00']]
dmarbury [['201.9', '0.0'], ['5.78', '0.00']]
thetrashczar [['19.0', '0.0'], ['7.65', '9.00']]
Sumire_Nee_Chan [['21.6', '0.7'], ['8.39', '0.00']]
Balatsu [['67.9', '1.9'], ['7.22', '8.38']]
AxewTV [['24.8', '2.7'], ['0.00', '0.00']]
Boua889 [['89.2', '0.0'], ['8.65', '9.00']]
wadeIII [['5.2', '0.0'], ['7.05', '0.00']]
Mr1337Impact [['100.8', '33.7'], ['7.34', '7.34']]
Killunyan [['133.2', '14.3'], ['6.56', '7.28']]
farzino0161 [['4.0', '0.0'], ['8.78', '0.00']]
kupkapupkadupka [['6.7', '0.0'], ['7.12', '0.00']]
adachii1 [['20.2', '3.7'], ['7.80', '8.33']]
Rose_007 [['9.3', '0.0'], ['8.81', '0.00']]
Carziger [['22.2', '0.0'], ['8.36', '0.00']]
Zenchi_- [['96.5', '0.0'], ['7.42', '0.00']]
Marco_Yooo [['19.1', '1.6'], ['8.26', '9.00']]
Bla4ckD [['161.9', '0.5'], ['8.33', '0.00']]
frastimo [['9.2', '1.0'], ['7.59', '0.00']]
boraabi [['61.3', '8.4'], ['6.72', '8.75']]
Dilenne_R [['9.7', '0.0'], ['7.25', '0.00']]
cvmgnjfykt [['24.3', '0.0'], ['7.36', '0.00']]
REERULES [['34.3', '2.4'], ['7.70', '8.17']]
mxvco [['52.1', '4.4'], ['6.40', '7.00']]
lilbrian2021 [['50.3', '0.0'], ['7.98', '0.00']]
tomnicbl [['10.7', '0.0'], ['0.00', '0.00']]
Seranika [['16.8', '1.7'], ['7.52', '8.00']]
Thunder1303 [['122.2', '54.8'], ['10.00', '0.00']]
TheB1ueLabs [['3.0', '0.0'], ['0.00', '0.00']]
zWaifuLover [['130.0', '2.7'], ['7.27', '8.71']]
Azmor [['25.6', '4.5'], ['7.75', '9.00']]
TheanimatedLoki [['69.0', '0.0'], ['8.91', '0.00']]
HSoler [['150.9', '22.6'], ['7.18', '7.56']]
DuckWithAIDS [['92.4', '35.5'], ['7.18', '7.62']]
cescafran [['52.4', '0.0'], ['7.18', '0.00']]
asappokimane [['26.4', '0.0'], ['8.16', '0.00']]
Darkness__2005 [['32.3', '0.5'], ['8.20', '8.00']]
boredock [['77.3', '2.9'], ['7.36', '9.00']]
Knuppn [['8.3', '0.6'], ['8.44', '8.00']]
Thirita [['21.1', '0.0'], ['6.37', '0.00']]
erktle [['0.0', '0.0'], ['7.41', '7.00']]
Kani_ma [['20.0', '0.0'], ['0.00', '0.00']]
aerivye [['21.0', '0.0'], ['7.66', '0.00']]
PanzerGod88 [['6.2', '0.0'], ['8.79', '0.00']]
UenoKuroki [['13.7', '0.1'], ['7.86', '0.00']]
blesk38 [['19.6', '1.3'], ['8.93', '10.00']]
